cell_id	leiden	cell_type
Composite-TMA-20_6763	6	Epithelial proliferative
Composite-TMA-20_6765	6	Epithelial proliferative
Composite-TMA-20_6766	6	Epithelial proliferative
Composite-TMA-20_6767	10	Epithelial
Composite-TMA-20_6768	8	Epithelial immunosuppressive
Composite-TMA-20_6769	8	Epithelial immunosuppressive
Composite-TMA-20_677	3	Epithelial proliferative
Composite-TMA-20_6770	8	Epithelial immunosuppressive
Composite-TMA-20_6771	6	Epithelial proliferative
Composite-TMA-20_6772	8	Epithelial immunosuppressive
Composite-TMA-20_6773	6	Epithelial proliferative
Composite-TMA-20_6774	6	Epithelial proliferative
Composite-TMA-20_6775	20	Unclear
Composite-TMA-20_6776	8	Epithelial immunosuppressive
Composite-TMA-20_6777	20	Unclear
Composite-TMA-20_6778	0	Stromal
Composite-TMA-20_6779	17	Epithelial
Composite-TMA-20_678	3	Epithelial proliferative
Composite-TMA-20_6780	4	Epithelial
Composite-TMA-20_6781	3	Epithelial proliferative
Composite-TMA-20_6782	6	Epithelial proliferative
Composite-TMA-20_6783	6	Epithelial proliferative
Composite-TMA-20_6785	9	Epithelial
Composite-TMA-20_6787	6	Epithelial proliferative
Composite-TMA-20_6788	10	Epithelial
Composite-TMA-20_6789	3	Epithelial proliferative
Composite-TMA-20_679	6	Epithelial proliferative
Composite-TMA-20_6790	8	Epithelial immunosuppressive
Composite-TMA-20_6791	8	Epithelial immunosuppressive
Composite-TMA-20_6792	20	Unclear
Composite-TMA-20_6793	6	Epithelial proliferative
Composite-TMA-20_6794	3	Epithelial proliferative
Composite-TMA-20_6795	3	Epithelial proliferative
Composite-TMA-20_6798	0	Stromal
Composite-TMA-20_6799	3	Epithelial proliferative
Composite-TMA-20_68	9	Epithelial
Composite-TMA-20_680	3	Epithelial proliferative
Composite-TMA-20_6800	4	Epithelial
Composite-TMA-20_6801	6	Epithelial proliferative
Composite-TMA-20_6802	0	Stromal
Composite-TMA-20_6803	9	Epithelial
Composite-TMA-20_6804	6	Epithelial proliferative
Composite-TMA-20_6805	6	Epithelial proliferative
Composite-TMA-20_6807	10	Epithelial
Composite-TMA-20_6808	10	Epithelial
Composite-TMA-20_6809	3	Epithelial proliferative
Composite-TMA-20_681	20	Unclear
Composite-TMA-20_6810	3	Epithelial proliferative
Composite-TMA-20_6811	6	Epithelial proliferative
Composite-TMA-20_6812	10	Epithelial
Composite-TMA-20_6813	0	Stromal
Composite-TMA-20_6814	6	Epithelial proliferative
Composite-TMA-20_6815	3	Epithelial proliferative
Composite-TMA-20_6816	0	Stromal
Composite-TMA-20_6817	6	Epithelial proliferative
Composite-TMA-20_6818	10	Epithelial
Composite-TMA-20_6819	3	Epithelial proliferative
Composite-TMA-20_682	3	Epithelial proliferative
Composite-TMA-20_6820	8	Epithelial immunosuppressive
Composite-TMA-20_6821	8	Epithelial immunosuppressive
Composite-TMA-20_6822	4	Epithelial
Composite-TMA-20_6823	6	Epithelial proliferative
Composite-TMA-20_6824	6	Epithelial proliferative
Composite-TMA-20_6825	6	Epithelial proliferative
Composite-TMA-20_6826	6	Epithelial proliferative
Composite-TMA-20_6827	6	Epithelial proliferative
Composite-TMA-20_6828	3	Epithelial proliferative
Composite-TMA-20_6829	8	Epithelial immunosuppressive
Composite-TMA-20_683	10	Epithelial
Composite-TMA-20_6830	8	Epithelial immunosuppressive
Composite-TMA-20_6831	8	Epithelial immunosuppressive
Composite-TMA-20_6832	3	Epithelial proliferative
Composite-TMA-20_6833	3	Epithelial proliferative
Composite-TMA-20_6834	9	Epithelial
Composite-TMA-20_6835	8	Epithelial immunosuppressive
Composite-TMA-20_6836	19	Stromal
Composite-TMA-20_6837	0	Stromal
Composite-TMA-20_6838	6	Epithelial proliferative
Composite-TMA-20_6839	6	Epithelial proliferative
Composite-TMA-20_684	9	Epithelial
Composite-TMA-20_6840	6	Epithelial proliferative
Composite-TMA-20_6841	8	Epithelial immunosuppressive
Composite-TMA-20_6842	0	Stromal
Composite-TMA-20_6844	6	Epithelial proliferative
Composite-TMA-20_6845	6	Epithelial proliferative
Composite-TMA-20_6846	6	Epithelial proliferative
Composite-TMA-20_6848	10	Epithelial
Composite-TMA-20_6849	0	Stromal
Composite-TMA-20_685	9	Epithelial
Composite-TMA-20_6850	9	Epithelial
Composite-TMA-20_6851	9	Epithelial
Composite-TMA-20_6852	9	Epithelial
Composite-TMA-20_6853	9	Epithelial
Composite-TMA-20_6854	0	Stromal
Composite-TMA-20_6855	0	Stromal
Composite-TMA-20_6856	8	Epithelial immunosuppressive
Composite-TMA-20_6857	10	Epithelial
Composite-TMA-20_6858	6	Epithelial proliferative
Composite-TMA-20_686	3	Epithelial proliferative
Composite-TMA-20_6860	9	Epithelial
Composite-TMA-20_6861	9	Epithelial
Composite-TMA-20_6862	9	Epithelial
Composite-TMA-20_6863	6	Epithelial proliferative
Composite-TMA-20_6865	8	Epithelial immunosuppressive
Composite-TMA-20_6866	6	Epithelial proliferative
Composite-TMA-20_6867	10	Epithelial
Composite-TMA-20_6868	0	Stromal
Composite-TMA-20_6869	6	Epithelial proliferative
Composite-TMA-20_687	0	Stromal
Composite-TMA-20_6870	6	Epithelial proliferative
Composite-TMA-20_6871	6	Epithelial proliferative
Composite-TMA-20_6872	0	Stromal
Composite-TMA-20_6873	6	Epithelial proliferative
Composite-TMA-20_6874	6	Epithelial proliferative
Composite-TMA-20_6875	8	Epithelial immunosuppressive
Composite-TMA-20_6876	9	Epithelial
Composite-TMA-20_6877	9	Epithelial
Composite-TMA-20_6878	6	Epithelial proliferative
Composite-TMA-20_6879	6	Epithelial proliferative
Composite-TMA-20_688	10	Epithelial
Composite-TMA-20_6880	6	Epithelial proliferative
Composite-TMA-20_6881	8	Epithelial immunosuppressive
Composite-TMA-20_6882	6	Epithelial proliferative
Composite-TMA-20_6883	9	Epithelial
Composite-TMA-20_6884	6	Epithelial proliferative
Composite-TMA-20_6885	6	Epithelial proliferative
Composite-TMA-20_6886	4	Epithelial
Composite-TMA-20_6887	9	Epithelial
Composite-TMA-20_6888	10	Epithelial
Composite-TMA-20_6889	10	Epithelial
Composite-TMA-20_689	9	Epithelial
Composite-TMA-20_6890	8	Epithelial immunosuppressive
Composite-TMA-20_6891	6	Epithelial proliferative
Composite-TMA-20_6892	9	Epithelial
Composite-TMA-20_6893	6	Epithelial proliferative
Composite-TMA-20_6894	0	Stromal
Composite-TMA-20_6895	4	Epithelial
Composite-TMA-20_6896	20	Unclear
Composite-TMA-20_6897	0	Stromal
Composite-TMA-20_6898	8	Epithelial immunosuppressive
Composite-TMA-20_690	6	Epithelial proliferative
Composite-TMA-20_6901	0	Stromal
Composite-TMA-20_6902	8	Epithelial immunosuppressive
Composite-TMA-20_6903	8	Epithelial immunosuppressive
Composite-TMA-20_6905	6	Epithelial proliferative
Composite-TMA-20_6906	4	Epithelial
Composite-TMA-20_6908	6	Epithelial proliferative
Composite-TMA-20_6909	9	Epithelial
Composite-TMA-20_691	3	Epithelial proliferative
Composite-TMA-20_6910	6	Epithelial proliferative
Composite-TMA-20_6911	0	Stromal
Composite-TMA-20_6912	6	Epithelial proliferative
Composite-TMA-20_6913	8	Epithelial immunosuppressive
Composite-TMA-20_6914	6	Epithelial proliferative
Composite-TMA-20_6915	10	Epithelial
Composite-TMA-20_6916	10	Epithelial
Composite-TMA-20_6917	8	Epithelial immunosuppressive
Composite-TMA-20_6918	0	Stromal
Composite-TMA-20_6919	10	Epithelial
Composite-TMA-20_692	3	Epithelial proliferative
Composite-TMA-20_6920	8	Epithelial immunosuppressive
Composite-TMA-20_6921	6	Epithelial proliferative
Composite-TMA-20_6923	6	Epithelial proliferative
Composite-TMA-20_6924	20	Unclear
Composite-TMA-20_6925	3	Epithelial proliferative
Composite-TMA-20_6926	6	Epithelial proliferative
Composite-TMA-20_6927	8	Epithelial immunosuppressive
Composite-TMA-20_6928	9	Epithelial
Composite-TMA-20_693	9	Epithelial
Composite-TMA-20_6930	9	Epithelial
Composite-TMA-20_6933	10	Epithelial
Composite-TMA-20_6935	10	Epithelial
Composite-TMA-20_6936	3	Epithelial proliferative
Composite-TMA-20_6937	10	Epithelial
Composite-TMA-20_6938	8	Epithelial immunosuppressive
Composite-TMA-20_6939	5	Stromal
Composite-TMA-20_694	5	Stromal
Composite-TMA-20_6940	0	Stromal
Composite-TMA-20_6941	9	Epithelial
Composite-TMA-20_6942	9	Epithelial
Composite-TMA-20_6943	6	Epithelial proliferative
Composite-TMA-20_6944	8	Epithelial immunosuppressive
Composite-TMA-20_6945	9	Epithelial
Composite-TMA-20_6946	6	Epithelial proliferative
Composite-TMA-20_6947	0	Stromal
Composite-TMA-20_6948	3	Epithelial proliferative
Composite-TMA-20_6949	8	Epithelial immunosuppressive
Composite-TMA-20_695	3	Epithelial proliferative
Composite-TMA-20_6950	3	Epithelial proliferative
Composite-TMA-20_6951	0	Stromal
Composite-TMA-20_6952	10	Epithelial
Composite-TMA-20_6953	6	Epithelial proliferative
Composite-TMA-20_6954	6	Epithelial proliferative
Composite-TMA-20_6955	0	Stromal
Composite-TMA-20_6956	6	Epithelial proliferative
Composite-TMA-20_6957	6	Epithelial proliferative
Composite-TMA-20_6958	3	Epithelial proliferative
Composite-TMA-20_6959	10	Epithelial
Composite-TMA-20_696	3	Epithelial proliferative
Composite-TMA-20_6960	8	Epithelial immunosuppressive
Composite-TMA-20_6961	6	Epithelial proliferative
Composite-TMA-20_6962	0	Stromal
Composite-TMA-20_6963	9	Epithelial
Composite-TMA-20_6964	10	Epithelial
Composite-TMA-20_6965	3	Epithelial proliferative
Composite-TMA-20_6966	8	Epithelial immunosuppressive
Composite-TMA-20_6967	3	Epithelial proliferative
Composite-TMA-20_6968	6	Epithelial proliferative
Composite-TMA-20_6969	21	Epithelial I-P
Composite-TMA-20_697	3	Epithelial proliferative
Composite-TMA-20_6970	6	Epithelial proliferative
Composite-TMA-20_6971	6	Epithelial proliferative
Composite-TMA-20_6972	9	Epithelial
Composite-TMA-20_6973	0	Stromal
Composite-TMA-20_6974	6	Epithelial proliferative
Composite-TMA-20_6975	8	Epithelial immunosuppressive
Composite-TMA-20_6976	10	Epithelial
Composite-TMA-20_6977	6	Epithelial proliferative
Composite-TMA-20_6978	9	Epithelial
Composite-TMA-20_6979	6	Epithelial proliferative
Composite-TMA-20_698	3	Epithelial proliferative
Composite-TMA-20_6980	6	Epithelial proliferative
Composite-TMA-20_6981	3	Epithelial proliferative
Composite-TMA-20_6982	4	Epithelial
Composite-TMA-20_6983	9	Epithelial
Composite-TMA-20_6984	3	Epithelial proliferative
Composite-TMA-20_6985	9	Epithelial
Composite-TMA-20_6987	9	Epithelial
Composite-TMA-20_6988	6	Epithelial proliferative
Composite-TMA-20_6989	10	Epithelial
Composite-TMA-20_699	9	Epithelial
Composite-TMA-20_6990	3	Epithelial proliferative
Composite-TMA-20_6991	20	Unclear
Composite-TMA-20_6992	3	Epithelial proliferative
Composite-TMA-20_6993	3	Epithelial proliferative
Composite-TMA-20_6994	3	Epithelial proliferative
Composite-TMA-20_6995	6	Epithelial proliferative
Composite-TMA-20_6996	6	Epithelial proliferative
Composite-TMA-20_6998	9	Epithelial
Composite-TMA-20_6999	3	Epithelial proliferative
Composite-TMA-20_700	9	Epithelial
Composite-TMA-20_7000	0	Stromal
Composite-TMA-20_7001	8	Epithelial immunosuppressive
Composite-TMA-20_7002	0	Stromal
Composite-TMA-20_7003	20	Unclear
Composite-TMA-20_7004	6	Epithelial proliferative
Composite-TMA-20_7005	9	Epithelial
Composite-TMA-20_7006	0	Stromal
Composite-TMA-20_7007	9	Epithelial
Composite-TMA-20_7009	3	Epithelial proliferative
Composite-TMA-20_701	6	Epithelial proliferative
Composite-TMA-20_7010	6	Epithelial proliferative
Composite-TMA-20_7011	0	Stromal
Composite-TMA-20_7012	3	Epithelial proliferative
Composite-TMA-20_7013	8	Epithelial immunosuppressive
Composite-TMA-20_7014	9	Epithelial
Composite-TMA-20_7015	9	Epithelial
Composite-TMA-20_7016	8	Epithelial immunosuppressive
Composite-TMA-20_7017	10	Epithelial
Composite-TMA-20_7018	0	Stromal
Composite-TMA-20_7019	8	Epithelial immunosuppressive
Composite-TMA-20_702	10	Epithelial
Composite-TMA-20_7020	3	Epithelial proliferative
Composite-TMA-20_7021	9	Epithelial
Composite-TMA-20_7022	6	Epithelial proliferative
Composite-TMA-20_7023	3	Epithelial proliferative
Composite-TMA-20_7024	2	Epithelial immunosuppressive
Composite-TMA-20_7025	2	Epithelial immunosuppressive
Composite-TMA-20_7026	9	Epithelial
Composite-TMA-20_7028	6	Epithelial proliferative
Composite-TMA-20_7029	0	Stromal
Composite-TMA-20_703	6	Epithelial proliferative
Composite-TMA-20_7030	8	Epithelial immunosuppressive
Composite-TMA-20_7031	8	Epithelial immunosuppressive
Composite-TMA-20_7032	3	Epithelial proliferative
Composite-TMA-20_7033	0	Stromal
Composite-TMA-20_7034	6	Epithelial proliferative
Composite-TMA-20_7035	6	Epithelial proliferative
Composite-TMA-20_7036	9	Epithelial
Composite-TMA-20_7037	4	Epithelial
Composite-TMA-20_7038	0	Stromal
Composite-TMA-20_7039	9	Epithelial
Composite-TMA-20_704	3	Epithelial proliferative
Composite-TMA-20_7040	6	Epithelial proliferative
Composite-TMA-20_7042	10	Epithelial
Composite-TMA-20_7043	0	Stromal
Composite-TMA-20_7044	10	Epithelial
Composite-TMA-20_7045	3	Epithelial proliferative
Composite-TMA-20_7046	6	Epithelial proliferative
Composite-TMA-20_7047	9	Epithelial
Composite-TMA-20_7048	6	Epithelial proliferative
Composite-TMA-20_7049	6	Epithelial proliferative
Composite-TMA-20_705	3	Epithelial proliferative
Composite-TMA-20_7050	6	Epithelial proliferative
Composite-TMA-20_7051	20	Unclear
Composite-TMA-20_7052	4	Epithelial
Composite-TMA-20_7053	5	Stromal
Composite-TMA-20_7054	3	Epithelial proliferative
Composite-TMA-20_7055	8	Epithelial immunosuppressive
Composite-TMA-20_7056	5	Stromal
Composite-TMA-20_7057	6	Epithelial proliferative
Composite-TMA-20_7059	9	Epithelial
Composite-TMA-20_706	8	Epithelial immunosuppressive
Composite-TMA-20_7060	6	Epithelial proliferative
Composite-TMA-20_7061	0	Stromal
Composite-TMA-20_7062	0	Stromal
Composite-TMA-20_7063	3	Epithelial proliferative
Composite-TMA-20_7064	6	Epithelial proliferative
Composite-TMA-20_7065	4	Epithelial
Composite-TMA-20_7066	8	Epithelial immunosuppressive
Composite-TMA-20_7067	9	Epithelial
Composite-TMA-20_7068	0	Stromal
Composite-TMA-20_7069	9	Epithelial
Composite-TMA-20_707	9	Epithelial
Composite-TMA-20_7071	6	Epithelial proliferative
Composite-TMA-20_7072	0	Stromal
Composite-TMA-20_7073	0	Stromal
Composite-TMA-20_7074	10	Epithelial
Composite-TMA-20_7075	6	Epithelial proliferative
Composite-TMA-20_7076	0	Stromal
Composite-TMA-20_7077	0	Stromal
Composite-TMA-20_7078	8	Epithelial immunosuppressive
Composite-TMA-20_7079	0	Stromal
Composite-TMA-20_7080	10	Epithelial
Composite-TMA-20_7081	8	Epithelial immunosuppressive
Composite-TMA-20_7082	6	Epithelial proliferative
Composite-TMA-20_7083	6	Epithelial proliferative
Composite-TMA-20_7085	6	Epithelial proliferative
Composite-TMA-20_7086	6	Epithelial proliferative
Composite-TMA-20_7087	8	Epithelial immunosuppressive
Composite-TMA-20_7088	6	Epithelial proliferative
Composite-TMA-20_7089	10	Epithelial
Composite-TMA-20_709	0	Stromal
Composite-TMA-20_7091	6	Epithelial proliferative
Composite-TMA-20_7092	0	Stromal
Composite-TMA-20_7093	3	Epithelial proliferative
Composite-TMA-20_7094	0	Stromal
Composite-TMA-20_7095	8	Epithelial immunosuppressive
Composite-TMA-20_7096	8	Epithelial immunosuppressive
Composite-TMA-20_7097	10	Epithelial
Composite-TMA-20_7098	10	Epithelial
Composite-TMA-20_7099	0	Stromal
Composite-TMA-20_710	3	Epithelial proliferative
Composite-TMA-20_7100	6	Epithelial proliferative
Composite-TMA-20_7101	6	Epithelial proliferative
Composite-TMA-20_7102	6	Epithelial proliferative
Composite-TMA-20_7103	6	Epithelial proliferative
Composite-TMA-20_7104	6	Epithelial proliferative
Composite-TMA-20_7105	20	Unclear
Composite-TMA-20_7106	3	Epithelial proliferative
Composite-TMA-20_7107	3	Epithelial proliferative
Composite-TMA-20_7109	20	Unclear
Composite-TMA-20_711	8	Epithelial immunosuppressive
Composite-TMA-20_7111	6	Epithelial proliferative
Composite-TMA-20_7112	3	Epithelial proliferative
Composite-TMA-20_7114	10	Epithelial
Composite-TMA-20_7115	9	Epithelial
Composite-TMA-20_7116	0	Stromal
Composite-TMA-20_7117	20	Unclear
Composite-TMA-20_7118	9	Epithelial
Composite-TMA-20_7119	5	Stromal
Composite-TMA-20_712	9	Epithelial
Composite-TMA-20_7120	10	Epithelial
Composite-TMA-20_7121	9	Epithelial
Composite-TMA-20_7122	6	Epithelial proliferative
Composite-TMA-20_7123	6	Epithelial proliferative
Composite-TMA-20_7125	9	Epithelial
Composite-TMA-20_7126	10	Epithelial
Composite-TMA-20_7127	6	Epithelial proliferative
Composite-TMA-20_7128	6	Epithelial proliferative
Composite-TMA-20_7129	10	Epithelial
Composite-TMA-20_713	3	Epithelial proliferative
Composite-TMA-20_7130	3	Epithelial proliferative
Composite-TMA-20_7131	2	Epithelial immunosuppressive
Composite-TMA-20_7132	3	Epithelial proliferative
Composite-TMA-20_7133	10	Epithelial
Composite-TMA-20_7134	6	Epithelial proliferative
Composite-TMA-20_7135	6	Epithelial proliferative
Composite-TMA-20_7137	10	Epithelial
Composite-TMA-20_7138	3	Epithelial proliferative
Composite-TMA-20_7139	3	Epithelial proliferative
Composite-TMA-20_714	3	Epithelial proliferative
Composite-TMA-20_7140	6	Epithelial proliferative
Composite-TMA-20_7142	6	Epithelial proliferative
Composite-TMA-20_7143	8	Epithelial immunosuppressive
Composite-TMA-20_7144	3	Epithelial proliferative
Composite-TMA-20_7146	6	Epithelial proliferative
Composite-TMA-20_7147	3	Epithelial proliferative
Composite-TMA-20_7148	4	Epithelial
Composite-TMA-20_7149	0	Stromal
Composite-TMA-20_715	3	Epithelial proliferative
Composite-TMA-20_7150	0	Stromal
Composite-TMA-20_7151	0	Stromal
Composite-TMA-20_7152	0	Stromal
Composite-TMA-20_7153	9	Epithelial
Composite-TMA-20_7154	9	Epithelial
Composite-TMA-20_7155	6	Epithelial proliferative
Composite-TMA-20_7156	8	Epithelial immunosuppressive
Composite-TMA-20_7157	3	Epithelial proliferative
Composite-TMA-20_7158	2	Epithelial immunosuppressive
Composite-TMA-20_7159	0	Stromal
Composite-TMA-20_716	6	Epithelial proliferative
Composite-TMA-20_7160	9	Epithelial
Composite-TMA-20_7161	9	Epithelial
Composite-TMA-20_7162	3	Epithelial proliferative
Composite-TMA-20_7163	20	Unclear
Composite-TMA-20_7165	0	Stromal
Composite-TMA-20_7166	6	Epithelial proliferative
Composite-TMA-20_7168	6	Epithelial proliferative
Composite-TMA-20_7169	6	Epithelial proliferative
Composite-TMA-20_717	3	Epithelial proliferative
Composite-TMA-20_7170	3	Epithelial proliferative
Composite-TMA-20_7171	6	Epithelial proliferative
Composite-TMA-20_7173	9	Epithelial
Composite-TMA-20_7174	6	Epithelial proliferative
Composite-TMA-20_7175	6	Epithelial proliferative
Composite-TMA-20_7177	8	Epithelial immunosuppressive
Composite-TMA-20_7178	3	Epithelial proliferative
Composite-TMA-20_718	3	Epithelial proliferative
Composite-TMA-20_7180	6	Epithelial proliferative
Composite-TMA-20_7183	6	Epithelial proliferative
Composite-TMA-20_7185	9	Epithelial
Composite-TMA-20_7186	6	Epithelial proliferative
Composite-TMA-20_7187	8	Epithelial immunosuppressive
Composite-TMA-20_7188	4	Epithelial
Composite-TMA-20_7189	0	Stromal
Composite-TMA-20_719	6	Epithelial proliferative
Composite-TMA-20_7190	3	Epithelial proliferative
Composite-TMA-20_7191	4	Epithelial
Composite-TMA-20_7192	10	Epithelial
Composite-TMA-20_7193	8	Epithelial immunosuppressive
Composite-TMA-20_7194	8	Epithelial immunosuppressive
Composite-TMA-20_7195	8	Epithelial immunosuppressive
Composite-TMA-20_7196	6	Epithelial proliferative
Composite-TMA-20_7197	0	Stromal
Composite-TMA-20_7198	6	Epithelial proliferative
Composite-TMA-20_7199	6	Epithelial proliferative
Composite-TMA-20_720	0	Stromal
Composite-TMA-20_7200	0	Stromal
Composite-TMA-20_7201	3	Epithelial proliferative
Composite-TMA-20_7202	6	Epithelial proliferative
Composite-TMA-20_7203	0	Stromal
Composite-TMA-20_7204	5	Stromal
Composite-TMA-20_7205	8	Epithelial immunosuppressive
Composite-TMA-20_7206	3	Epithelial proliferative
Composite-TMA-20_7207	10	Epithelial
Composite-TMA-20_7208	4	Epithelial
Composite-TMA-20_7209	6	Epithelial proliferative
Composite-TMA-20_721	3	Epithelial proliferative
Composite-TMA-20_7210	10	Epithelial
Composite-TMA-20_7211	6	Epithelial proliferative
Composite-TMA-20_7212	6	Epithelial proliferative
Composite-TMA-20_7213	0	Stromal
Composite-TMA-20_7214	8	Epithelial immunosuppressive
Composite-TMA-20_7215	9	Epithelial
Composite-TMA-20_7216	6	Epithelial proliferative
Composite-TMA-20_7217	20	Unclear
Composite-TMA-20_7218	8	Epithelial immunosuppressive
Composite-TMA-20_7219	6	Epithelial proliferative
Composite-TMA-20_722	3	Epithelial proliferative
Composite-TMA-20_7220	6	Epithelial proliferative
Composite-TMA-20_7221	6	Epithelial proliferative
Composite-TMA-20_7222	0	Stromal
Composite-TMA-20_7223	20	Unclear
Composite-TMA-20_7225	6	Epithelial proliferative
Composite-TMA-20_7226	0	Stromal
Composite-TMA-20_7227	8	Epithelial immunosuppressive
Composite-TMA-20_7228	8	Epithelial immunosuppressive
Composite-TMA-20_7229	10	Epithelial
Composite-TMA-20_723	6	Epithelial proliferative
Composite-TMA-20_7230	9	Epithelial
Composite-TMA-20_7231	6	Epithelial proliferative
Composite-TMA-20_7232	6	Epithelial proliferative
Composite-TMA-20_7233	6	Epithelial proliferative
Composite-TMA-20_7234	8	Epithelial immunosuppressive
Composite-TMA-20_7235	0	Stromal
Composite-TMA-20_7236	6	Epithelial proliferative
Composite-TMA-20_7237	9	Epithelial
Composite-TMA-20_7238	0	Stromal
Composite-TMA-20_7239	9	Epithelial
Composite-TMA-20_724	3	Epithelial proliferative
Composite-TMA-20_7240	6	Epithelial proliferative
Composite-TMA-20_7242	0	Stromal
Composite-TMA-20_7243	8	Epithelial immunosuppressive
Composite-TMA-20_7244	6	Epithelial proliferative
Composite-TMA-20_7245	6	Epithelial proliferative
Composite-TMA-20_7247	9	Epithelial
Composite-TMA-20_7249	6	Epithelial proliferative
Composite-TMA-20_725	10	Epithelial
Composite-TMA-20_7250	6	Epithelial proliferative
Composite-TMA-20_7251	3	Epithelial proliferative
Composite-TMA-20_7252	6	Epithelial proliferative
Composite-TMA-20_7253	9	Epithelial
Composite-TMA-20_7254	6	Epithelial proliferative
Composite-TMA-20_7255	6	Epithelial proliferative
Composite-TMA-20_7256	6	Epithelial proliferative
Composite-TMA-20_7257	5	Stromal
Composite-TMA-20_7258	8	Epithelial immunosuppressive
Composite-TMA-20_7259	8	Epithelial immunosuppressive
Composite-TMA-20_726	10	Epithelial
Composite-TMA-20_7260	10	Epithelial
Composite-TMA-20_7261	10	Epithelial
Composite-TMA-20_7262	8	Epithelial immunosuppressive
Composite-TMA-20_7263	0	Stromal
Composite-TMA-20_7264	6	Epithelial proliferative
Composite-TMA-20_7265	6	Epithelial proliferative
Composite-TMA-20_7266	9	Epithelial
Composite-TMA-20_7267	6	Epithelial proliferative
Composite-TMA-20_7269	8	Epithelial immunosuppressive
Composite-TMA-20_727	3	Epithelial proliferative
Composite-TMA-20_7270	3	Epithelial proliferative
Composite-TMA-20_7271	3	Epithelial proliferative
Composite-TMA-20_7272	6	Epithelial proliferative
Composite-TMA-20_7273	8	Epithelial immunosuppressive
Composite-TMA-20_7274	6	Epithelial proliferative
Composite-TMA-20_7275	0	Stromal
Composite-TMA-20_7276	10	Epithelial
Composite-TMA-20_7277	9	Epithelial
Composite-TMA-20_7278	9	Epithelial
Composite-TMA-20_7279	9	Epithelial
Composite-TMA-20_728	3	Epithelial proliferative
Composite-TMA-20_7280	10	Epithelial
Composite-TMA-20_7281	6	Epithelial proliferative
Composite-TMA-20_7282	8	Epithelial immunosuppressive
Composite-TMA-20_7283	10	Epithelial
Composite-TMA-20_7284	8	Epithelial immunosuppressive
Composite-TMA-20_7285	0	Stromal
Composite-TMA-20_7286	6	Epithelial proliferative
Composite-TMA-20_7287	0	Stromal
Composite-TMA-20_7288	0	Stromal
Composite-TMA-20_7289	8	Epithelial immunosuppressive
Composite-TMA-20_729	3	Epithelial proliferative
Composite-TMA-20_7290	8	Epithelial immunosuppressive
Composite-TMA-20_7291	8	Epithelial immunosuppressive
Composite-TMA-20_7292	6	Epithelial proliferative
Composite-TMA-20_7293	0	Stromal
Composite-TMA-20_7295	9	Epithelial
Composite-TMA-20_7296	10	Epithelial
Composite-TMA-20_7297	3	Epithelial proliferative
Composite-TMA-20_7298	3	Epithelial proliferative
Composite-TMA-20_7299	10	Epithelial
Composite-TMA-20_730	3	Epithelial proliferative
Composite-TMA-20_7300	6	Epithelial proliferative
Composite-TMA-20_7301	0	Stromal
Composite-TMA-20_7302	0	Stromal
Composite-TMA-20_7303	6	Epithelial proliferative
Composite-TMA-20_7304	0	Stromal
Composite-TMA-20_7305	0	Stromal
Composite-TMA-20_7306	3	Epithelial proliferative
Composite-TMA-20_7308	9	Epithelial
Composite-TMA-20_7309	9	Epithelial
Composite-TMA-20_731	3	Epithelial proliferative
Composite-TMA-20_7311	0	Stromal
Composite-TMA-20_7312	6	Epithelial proliferative
Composite-TMA-20_7313	0	Stromal
Composite-TMA-20_7314	6	Epithelial proliferative
Composite-TMA-20_7315	9	Epithelial
Composite-TMA-20_7316	6	Epithelial proliferative
Composite-TMA-20_7317	6	Epithelial proliferative
Composite-TMA-20_7319	6	Epithelial proliferative
Composite-TMA-20_732	3	Epithelial proliferative
Composite-TMA-20_7320	0	Stromal
Composite-TMA-20_7321	6	Epithelial proliferative
Composite-TMA-20_7322	9	Epithelial
Composite-TMA-20_7323	0	Stromal
Composite-TMA-20_7324	3	Epithelial proliferative
Composite-TMA-20_7325	3	Epithelial proliferative
Composite-TMA-20_7326	6	Epithelial proliferative
Composite-TMA-20_7327	10	Epithelial
Composite-TMA-20_7328	0	Stromal
Composite-TMA-20_7329	6	Epithelial proliferative
Composite-TMA-20_733	3	Epithelial proliferative
Composite-TMA-20_7330	6	Epithelial proliferative
Composite-TMA-20_7331	8	Epithelial immunosuppressive
Composite-TMA-20_7332	0	Stromal
Composite-TMA-20_7333	8	Epithelial immunosuppressive
Composite-TMA-20_7334	9	Epithelial
Composite-TMA-20_7335	6	Epithelial proliferative
Composite-TMA-20_7336	0	Stromal
Composite-TMA-20_7337	3	Epithelial proliferative
Composite-TMA-20_7339	9	Epithelial
Composite-TMA-20_734	9	Epithelial
Composite-TMA-20_7340	6	Epithelial proliferative
Composite-TMA-20_7341	6	Epithelial proliferative
Composite-TMA-20_7342	3	Epithelial proliferative
Composite-TMA-20_7343	10	Epithelial
Composite-TMA-20_7344	0	Stromal
Composite-TMA-20_7345	10	Epithelial
Composite-TMA-20_7346	6	Epithelial proliferative
Composite-TMA-20_7347	0	Stromal
Composite-TMA-20_7348	0	Stromal
Composite-TMA-20_7349	9	Epithelial
Composite-TMA-20_735	3	Epithelial proliferative
Composite-TMA-20_7350	6	Epithelial proliferative
Composite-TMA-20_7351	0	Stromal
Composite-TMA-20_7353	10	Epithelial
Composite-TMA-20_7354	6	Epithelial proliferative
Composite-TMA-20_7355	10	Epithelial
