cell_id	leiden	cell_type
Composite-TMA-28_20808	6	Epithelial proliferative
Composite-TMA-28_20811	6	Epithelial proliferative
Composite-TMA-28_20819	13	Other immune
Composite-TMA-28_2082	13	Other immune
Composite-TMA-28_20820	6	Epithelial proliferative
Composite-TMA-28_20827	6	Epithelial proliferative
Composite-TMA-28_20829	6	Epithelial proliferative
Composite-TMA-28_20830	6	Epithelial proliferative
Composite-TMA-28_20834	6	Epithelial proliferative
Composite-TMA-28_20835	6	Epithelial proliferative
Composite-TMA-28_20839	6	Epithelial proliferative
Composite-TMA-28_20840	6	Epithelial proliferative
Composite-TMA-28_20846	13	Other immune
Composite-TMA-28_20848	6	Epithelial proliferative
Composite-TMA-28_2085	20	Stromal
Composite-TMA-28_20853	6	Epithelial proliferative
Composite-TMA-28_20856	13	Other immune
Composite-TMA-28_20858	6	Epithelial proliferative
Composite-TMA-28_20859	6	Epithelial proliferative
Composite-TMA-28_2086	20	Stromal
Composite-TMA-28_20860	6	Epithelial proliferative
Composite-TMA-28_20861	6	Epithelial proliferative
Composite-TMA-28_20862	6	Epithelial proliferative
Composite-TMA-28_20863	6	Epithelial proliferative
Composite-TMA-28_20869	6	Epithelial proliferative
Composite-TMA-28_20870	6	Epithelial proliferative
Composite-TMA-28_20874	6	Epithelial proliferative
Composite-TMA-28_20875	6	Epithelial proliferative
Composite-TMA-28_20877	13	Other immune
Composite-TMA-28_20878	6	Epithelial proliferative
Composite-TMA-28_2088	6	Epithelial proliferative
Composite-TMA-28_20880	6	Epithelial proliferative
Composite-TMA-28_20883	13	Other immune
Composite-TMA-28_20886	6	Epithelial proliferative
Composite-TMA-28_20888	6	Epithelial proliferative
Composite-TMA-28_20889	13	Other immune
Composite-TMA-28_20891	6	Epithelial proliferative
Composite-TMA-28_20893	13	Other immune
Composite-TMA-28_20898	6	Epithelial proliferative
Composite-TMA-28_20899	6	Epithelial proliferative
Composite-TMA-28_20904	13	Other immune
Composite-TMA-28_20908	6	Epithelial proliferative
Composite-TMA-28_20909	6	Epithelial proliferative
Composite-TMA-28_20911	6	Epithelial proliferative
Composite-TMA-28_20912	6	Epithelial proliferative
Composite-TMA-28_20913	6	Epithelial proliferative
Composite-TMA-28_20914	13	Other immune
Composite-TMA-28_2092	20	Stromal
Composite-TMA-28_20920	6	Epithelial proliferative
Composite-TMA-28_20923	6	Epithelial proliferative
Composite-TMA-28_20927	13	Other immune
Composite-TMA-28_20928	13	Other immune
Composite-TMA-28_20929	6	Epithelial proliferative
Composite-TMA-28_20930	6	Epithelial proliferative
Composite-TMA-28_20932	6	Epithelial proliferative
Composite-TMA-28_20938	6	Epithelial proliferative
Composite-TMA-28_20939	13	Other immune
Composite-TMA-28_20943	6	Epithelial proliferative
Composite-TMA-28_20944	6	Epithelial proliferative
Composite-TMA-28_20948	13	Other immune
Composite-TMA-28_20953	6	Epithelial proliferative
Composite-TMA-28_20958	6	Epithelial proliferative
Composite-TMA-28_20959	6	Epithelial proliferative
Composite-TMA-28_20960	6	Epithelial proliferative
Composite-TMA-28_20965	6	Epithelial proliferative
Composite-TMA-28_20966	13	Other immune
Composite-TMA-28_20969	6	Epithelial proliferative
Composite-TMA-28_20972	0	Other immune
Composite-TMA-28_20973	6	Epithelial proliferative
Composite-TMA-28_20978	6	Epithelial proliferative
Composite-TMA-28_20979	6	Epithelial proliferative
Composite-TMA-28_20984	6	Epithelial proliferative
Composite-TMA-28_20989	6	Epithelial proliferative
Composite-TMA-28_20998	6	Epithelial proliferative
Composite-TMA-28_2100	13	Other immune
Composite-TMA-28_21000	6	Epithelial proliferative
Composite-TMA-28_21003	6	Epithelial proliferative
Composite-TMA-28_21005	6	Epithelial proliferative
Composite-TMA-28_21007	13	Other immune
Composite-TMA-28_21008	6	Epithelial proliferative
Composite-TMA-28_21010	13	Other immune
Composite-TMA-28_21011	6	Epithelial proliferative
Composite-TMA-28_21014	6	Epithelial proliferative
Composite-TMA-28_21015	6	Epithelial proliferative
Composite-TMA-28_21018	13	Other immune
Composite-TMA-28_21019	6	Epithelial proliferative
Composite-TMA-28_21020	6	Epithelial proliferative
Composite-TMA-28_21021	6	Epithelial proliferative
Composite-TMA-28_21024	6	Epithelial proliferative
Composite-TMA-28_21025	6	Epithelial proliferative
Composite-TMA-28_21026	6	Epithelial proliferative
Composite-TMA-28_21029	6	Epithelial proliferative
Composite-TMA-28_21036	6	Epithelial proliferative
Composite-TMA-28_21045	6	Epithelial proliferative
Composite-TMA-28_21046	13	Other immune
Composite-TMA-28_21047	6	Epithelial proliferative
Composite-TMA-28_21048	13	Other immune
Composite-TMA-28_2105	13	Other immune
Composite-TMA-28_21052	6	Epithelial proliferative
Composite-TMA-28_21054	6	Epithelial proliferative
Composite-TMA-28_2106	20	Stromal
Composite-TMA-28_21061	6	Epithelial proliferative
Composite-TMA-28_21062	6	Epithelial proliferative
Composite-TMA-28_21069	6	Epithelial proliferative
Composite-TMA-28_21071	6	Epithelial proliferative
Composite-TMA-28_21072	6	Epithelial proliferative
Composite-TMA-28_21073	6	Epithelial proliferative
Composite-TMA-28_21076	6	Epithelial proliferative
Composite-TMA-28_21079	6	Epithelial proliferative
Composite-TMA-28_21080	6	Epithelial proliferative
Composite-TMA-28_21082	6	Epithelial proliferative
Composite-TMA-28_21085	6	Epithelial proliferative
Composite-TMA-28_21086	6	Epithelial proliferative
Composite-TMA-28_21088	6	Epithelial proliferative
Composite-TMA-28_21089	6	Epithelial proliferative
Composite-TMA-28_21095	6	Epithelial proliferative
Composite-TMA-28_21099	6	Epithelial proliferative
Composite-TMA-28_21100	6	Epithelial proliferative
Composite-TMA-28_21103	6	Epithelial proliferative
Composite-TMA-28_21106	6	Epithelial proliferative
Composite-TMA-28_21107	6	Epithelial proliferative
Composite-TMA-28_21108	6	Epithelial proliferative
Composite-TMA-28_21109	6	Epithelial proliferative
Composite-TMA-28_21110	13	Other immune
Composite-TMA-28_21112	6	Epithelial proliferative
Composite-TMA-28_21114	19	Epithelial immunosuppressive
Composite-TMA-28_21117	6	Epithelial proliferative
Composite-TMA-28_2112	13	Other immune
Composite-TMA-28_21123	6	Epithelial proliferative
Composite-TMA-28_21124	6	Epithelial proliferative
Composite-TMA-28_21125	6	Epithelial proliferative
Composite-TMA-28_21126	6	Epithelial proliferative
Composite-TMA-28_2113	20	Stromal
Composite-TMA-28_21134	6	Epithelial proliferative
Composite-TMA-28_21136	6	Epithelial proliferative
Composite-TMA-28_21139	6	Epithelial proliferative
Composite-TMA-28_21142	13	Other immune
Composite-TMA-28_21148	6	Epithelial proliferative
Composite-TMA-28_21151	6	Epithelial proliferative
Composite-TMA-28_21154	6	Epithelial proliferative
Composite-TMA-28_21155	6	Epithelial proliferative
Composite-TMA-28_21156	6	Epithelial proliferative
Composite-TMA-28_21159	6	Epithelial proliferative
Composite-TMA-28_21162	6	Epithelial proliferative
Composite-TMA-28_21164	6	Epithelial proliferative
Composite-TMA-28_21165	13	Other immune
Composite-TMA-28_21166	6	Epithelial proliferative
Composite-TMA-28_21169	6	Epithelial proliferative
Composite-TMA-28_21171	6	Epithelial proliferative
Composite-TMA-28_21172	13	Other immune
Composite-TMA-28_21174	6	Epithelial proliferative
Composite-TMA-28_21175	6	Epithelial proliferative
Composite-TMA-28_21180	6	Epithelial proliferative
Composite-TMA-28_21181	6	Epithelial proliferative
Composite-TMA-28_21182	13	Other immune
Composite-TMA-28_21185	0	Other immune
Composite-TMA-28_2120	20	Stromal
Composite-TMA-28_21200	6	Epithelial proliferative
Composite-TMA-28_21201	6	Epithelial proliferative
Composite-TMA-28_21202	6	Epithelial proliferative
Composite-TMA-28_21204	13	Other immune
Composite-TMA-28_21205	6	Epithelial proliferative
Composite-TMA-28_21206	6	Epithelial proliferative
Composite-TMA-28_21209	13	Other immune
Composite-TMA-28_21211	6	Epithelial proliferative
Composite-TMA-28_21215	6	Epithelial proliferative
Composite-TMA-28_21216	6	Epithelial proliferative
Composite-TMA-28_2122	6	Epithelial proliferative
Composite-TMA-28_21220	6	Epithelial proliferative
Composite-TMA-28_21222	6	Epithelial proliferative
Composite-TMA-28_21223	6	Epithelial proliferative
Composite-TMA-28_21224	13	Other immune
Composite-TMA-28_21230	6	Epithelial proliferative
Composite-TMA-28_21238	6	Epithelial proliferative
Composite-TMA-28_21239	6	Epithelial proliferative
Composite-TMA-28_21240	6	Epithelial proliferative
Composite-TMA-28_21241	6	Epithelial proliferative
Composite-TMA-28_21242	6	Epithelial proliferative
Composite-TMA-28_21244	6	Epithelial proliferative
Composite-TMA-28_2125	6	Epithelial proliferative
Composite-TMA-28_21251	13	Other immune
Composite-TMA-28_21253	13	Other immune
Composite-TMA-28_21254	13	Other immune
Composite-TMA-28_21256	6	Epithelial proliferative
Composite-TMA-28_21259	6	Epithelial proliferative
Composite-TMA-28_2126	13	Other immune
Composite-TMA-28_21263	6	Epithelial proliferative
Composite-TMA-28_21264	6	Epithelial proliferative
Composite-TMA-28_21265	6	Epithelial proliferative
Composite-TMA-28_21266	13	Other immune
Composite-TMA-28_21268	15	Unclear
Composite-TMA-28_21270	6	Epithelial proliferative
Composite-TMA-28_21272	6	Epithelial proliferative
Composite-TMA-28_21277	6	Epithelial proliferative
Composite-TMA-28_21278	6	Epithelial proliferative
Composite-TMA-28_21279	6	Epithelial proliferative
Composite-TMA-28_21283	6	Epithelial proliferative
Composite-TMA-28_21285	6	Epithelial proliferative
Composite-TMA-28_21286	6	Epithelial proliferative
Composite-TMA-28_21289	6	Epithelial proliferative
Composite-TMA-28_2129	20	Stromal
Composite-TMA-28_21290	6	Epithelial proliferative
Composite-TMA-28_21291	6	Epithelial proliferative
Composite-TMA-28_21292	6	Epithelial proliferative
Composite-TMA-28_21294	6	Epithelial proliferative
Composite-TMA-28_21296	6	Epithelial proliferative
Composite-TMA-28_21299	6	Epithelial proliferative
Composite-TMA-28_213	6	Epithelial proliferative
Composite-TMA-28_21300	6	Epithelial proliferative
Composite-TMA-28_21302	6	Epithelial proliferative
Composite-TMA-28_21303	6	Epithelial proliferative
Composite-TMA-28_21305	6	Epithelial proliferative
Composite-TMA-28_21306	6	Epithelial proliferative
Composite-TMA-28_21308	6	Epithelial proliferative
Composite-TMA-28_21312	6	Epithelial proliferative
Composite-TMA-28_21313	6	Epithelial proliferative
Composite-TMA-28_21314	6	Epithelial proliferative
Composite-TMA-28_21316	13	Other immune
Composite-TMA-28_21318	6	Epithelial proliferative
Composite-TMA-28_21320	6	Epithelial proliferative
Composite-TMA-28_21326	6	Epithelial proliferative
Composite-TMA-28_21328	13	Other immune
Composite-TMA-28_21330	6	Epithelial proliferative
Composite-TMA-28_21332	6	Epithelial proliferative
Composite-TMA-28_21334	13	Other immune
Composite-TMA-28_21337	6	Epithelial proliferative
Composite-TMA-28_21339	6	Epithelial proliferative
Composite-TMA-28_21340	6	Epithelial proliferative
Composite-TMA-28_21341	6	Epithelial proliferative
Composite-TMA-28_21345	6	Epithelial proliferative
Composite-TMA-28_21351	6	Epithelial proliferative
Composite-TMA-28_21356	15	Unclear
Composite-TMA-28_21360	6	Epithelial proliferative
Composite-TMA-28_21361	6	Epithelial proliferative
Composite-TMA-28_21365	6	Epithelial proliferative
Composite-TMA-28_21366	6	Epithelial proliferative
Composite-TMA-28_21367	6	Epithelial proliferative
Composite-TMA-28_21372	6	Epithelial proliferative
Composite-TMA-28_21373	13	Other immune
Composite-TMA-28_21374	13	Other immune
Composite-TMA-28_21375	6	Epithelial proliferative
Composite-TMA-28_21376	3	Epithelial proliferative
Composite-TMA-28_21379	6	Epithelial proliferative
Composite-TMA-28_21380	6	Epithelial proliferative
Composite-TMA-28_21383	6	Epithelial proliferative
Composite-TMA-28_21392	6	Epithelial proliferative
Composite-TMA-28_21394	6	Epithelial proliferative
Composite-TMA-28_21399	6	Epithelial proliferative
Composite-TMA-28_21401	6	Epithelial proliferative
Composite-TMA-28_21404	6	Epithelial proliferative
Composite-TMA-28_21406	6	Epithelial proliferative
Composite-TMA-28_21407	6	Epithelial proliferative
Composite-TMA-28_21409	6	Epithelial proliferative
Composite-TMA-28_21410	6	Epithelial proliferative
Composite-TMA-28_21415	13	Other immune
Composite-TMA-28_21416	6	Epithelial proliferative
Composite-TMA-28_21417	6	Epithelial proliferative
Composite-TMA-28_21422	6	Epithelial proliferative
Composite-TMA-28_21423	6	Epithelial proliferative
Composite-TMA-28_21425	6	Epithelial proliferative
Composite-TMA-28_21432	6	Epithelial proliferative
Composite-TMA-28_21436	6	Epithelial proliferative
Composite-TMA-28_21438	6	Epithelial proliferative
Composite-TMA-28_21439	6	Epithelial proliferative
Composite-TMA-28_2144	6	Epithelial proliferative
Composite-TMA-28_21441	6	Epithelial proliferative
Composite-TMA-28_21442	6	Epithelial proliferative
Composite-TMA-28_21445	15	Unclear
Composite-TMA-28_2145	13	Other immune
Composite-TMA-28_21452	13	Other immune
Composite-TMA-28_21453	13	Other immune
Composite-TMA-28_21454	6	Epithelial proliferative
Composite-TMA-28_21455	6	Epithelial proliferative
Composite-TMA-28_21457	6	Epithelial proliferative
Composite-TMA-28_21458	6	Epithelial proliferative
Composite-TMA-28_21462	6	Epithelial proliferative
Composite-TMA-28_21470	13	Other immune
Composite-TMA-28_21474	13	Other immune
Composite-TMA-28_21475	13	Other immune
Composite-TMA-28_21479	6	Epithelial proliferative
Composite-TMA-28_21483	6	Epithelial proliferative
Composite-TMA-28_21484	6	Epithelial proliferative
Composite-TMA-28_21490	6	Epithelial proliferative
Composite-TMA-28_21495	6	Epithelial proliferative
Composite-TMA-28_21496	6	Epithelial proliferative
Composite-TMA-28_21499	6	Epithelial proliferative
Composite-TMA-28_21500	6	Epithelial proliferative
Composite-TMA-28_21501	6	Epithelial proliferative
Composite-TMA-28_21503	6	Epithelial proliferative
Composite-TMA-28_21504	6	Epithelial proliferative
Composite-TMA-28_21505	6	Epithelial proliferative
Composite-TMA-28_21506	13	Other immune
Composite-TMA-28_21509	13	Other immune
Composite-TMA-28_21511	13	Other immune
Composite-TMA-28_21517	6	Epithelial proliferative
Composite-TMA-28_21523	6	Epithelial proliferative
Composite-TMA-28_21524	13	Other immune
Composite-TMA-28_21531	13	Other immune
Composite-TMA-28_21533	6	Epithelial proliferative
Composite-TMA-28_21534	6	Epithelial proliferative
Composite-TMA-28_21535	6	Epithelial proliferative
Composite-TMA-28_21536	6	Epithelial proliferative
Composite-TMA-28_21537	6	Epithelial proliferative
Composite-TMA-28_21542	6	Epithelial proliferative
Composite-TMA-28_21544	6	Epithelial proliferative
Composite-TMA-28_21549	6	Epithelial proliferative
Composite-TMA-28_2155	20	Stromal
Composite-TMA-28_21552	13	Other immune
Composite-TMA-28_21553	6	Epithelial proliferative
Composite-TMA-28_21558	6	Epithelial proliferative
Composite-TMA-28_21559	13	Other immune
Composite-TMA-28_21565	6	Epithelial proliferative
Composite-TMA-28_21567	13	Other immune
Composite-TMA-28_21570	6	Epithelial proliferative
Composite-TMA-28_21571	6	Epithelial proliferative
Composite-TMA-28_21575	6	Epithelial proliferative
Composite-TMA-28_21579	13	Other immune
Composite-TMA-28_21580	13	Other immune
Composite-TMA-28_21589	13	Other immune
Composite-TMA-28_21591	13	Other immune
Composite-TMA-28_21592	6	Epithelial proliferative
Composite-TMA-28_21593	6	Epithelial proliferative
Composite-TMA-28_21596	13	Other immune
Composite-TMA-28_21599	6	Epithelial proliferative
Composite-TMA-28_2160	6	Epithelial proliferative
Composite-TMA-28_21600	6	Epithelial proliferative
Composite-TMA-28_21604	6	Epithelial proliferative
Composite-TMA-28_21609	6	Epithelial proliferative
Composite-TMA-28_21617	6	Epithelial proliferative
Composite-TMA-28_21618	13	Other immune
Composite-TMA-28_21619	6	Epithelial proliferative
Composite-TMA-28_21620	6	Epithelial proliferative
Composite-TMA-28_21621	13	Other immune
Composite-TMA-28_21623	6	Epithelial proliferative
Composite-TMA-28_21628	13	Other immune
Composite-TMA-28_21629	6	Epithelial proliferative
Composite-TMA-28_21631	6	Epithelial proliferative
Composite-TMA-28_21632	6	Epithelial proliferative
Composite-TMA-28_21633	13	Other immune
Composite-TMA-28_21636	6	Epithelial proliferative
Composite-TMA-28_21640	6	Epithelial proliferative
Composite-TMA-28_21642	6	Epithelial proliferative
Composite-TMA-28_21643	6	Epithelial proliferative
Composite-TMA-28_21646	6	Epithelial proliferative
Composite-TMA-28_2165	13	Other immune
Composite-TMA-28_21652	6	Epithelial proliferative
Composite-TMA-28_21654	6	Epithelial proliferative
Composite-TMA-28_21664	6	Epithelial proliferative
Composite-TMA-28_2167	20	Stromal
Composite-TMA-28_21676	6	Epithelial proliferative
Composite-TMA-28_21677	6	Epithelial proliferative
Composite-TMA-28_21681	13	Other immune
Composite-TMA-28_21682	13	Other immune
Composite-TMA-28_21683	6	Epithelial proliferative
Composite-TMA-28_21685	6	Epithelial proliferative
Composite-TMA-28_21689	0	Other immune
Composite-TMA-28_21693	6	Epithelial proliferative
Composite-TMA-28_21694	6	Epithelial proliferative
Composite-TMA-28_21698	6	Epithelial proliferative
Composite-TMA-28_21699	13	Other immune
Composite-TMA-28_21700	6	Epithelial proliferative
Composite-TMA-28_21702	6	Epithelial proliferative
Composite-TMA-28_21704	13	Other immune
Composite-TMA-28_21707	6	Epithelial proliferative
Composite-TMA-28_21712	13	Other immune
Composite-TMA-28_21718	6	Epithelial proliferative
Composite-TMA-28_21719	6	Epithelial proliferative
Composite-TMA-28_2172	20	Stromal
Composite-TMA-28_21721	6	Epithelial proliferative
Composite-TMA-28_21723	6	Epithelial proliferative
Composite-TMA-28_21726	6	Epithelial proliferative
Composite-TMA-28_21727	6	Epithelial proliferative
Composite-TMA-28_21729	6	Epithelial proliferative
Composite-TMA-28_2173	20	Stromal
Composite-TMA-28_21730	6	Epithelial proliferative
Composite-TMA-28_21734	6	Epithelial proliferative
Composite-TMA-28_21737	6	Epithelial proliferative
Composite-TMA-28_21741	6	Epithelial proliferative
Composite-TMA-28_21744	6	Epithelial proliferative
Composite-TMA-28_21748	13	Other immune
Composite-TMA-28_21753	6	Epithelial proliferative
Composite-TMA-28_21754	6	Epithelial proliferative
Composite-TMA-28_21755	13	Other immune
Composite-TMA-28_21756	6	Epithelial proliferative
Composite-TMA-28_21757	13	Other immune
Composite-TMA-28_21758	13	Other immune
Composite-TMA-28_2176	6	Epithelial proliferative
Composite-TMA-28_21764	6	Epithelial proliferative
Composite-TMA-28_21766	13	Other immune
Composite-TMA-28_21769	6	Epithelial proliferative
Composite-TMA-28_21771	6	Epithelial proliferative
Composite-TMA-28_21773	6	Epithelial proliferative
Composite-TMA-28_21775	6	Epithelial proliferative
Composite-TMA-28_21776	13	Other immune
Composite-TMA-28_21777	6	Epithelial proliferative
Composite-TMA-28_21779	6	Epithelial proliferative
Composite-TMA-28_2178	20	Stromal
Composite-TMA-28_21780	6	Epithelial proliferative
Composite-TMA-28_21784	13	Other immune
Composite-TMA-28_21787	6	Epithelial proliferative
Composite-TMA-28_21788	6	Epithelial proliferative
Composite-TMA-28_21789	6	Epithelial proliferative
Composite-TMA-28_21790	6	Epithelial proliferative
Composite-TMA-28_21791	6	Epithelial proliferative
Composite-TMA-28_21795	6	Epithelial proliferative
Composite-TMA-28_21798	6	Epithelial proliferative
Composite-TMA-28_218	0	Other immune
Composite-TMA-28_21804	6	Epithelial proliferative
Composite-TMA-28_21805	6	Epithelial proliferative
Composite-TMA-28_21809	0	Other immune
Composite-TMA-28_2181	6	Epithelial proliferative
Composite-TMA-28_21810	13	Other immune
Composite-TMA-28_21813	6	Epithelial proliferative
Composite-TMA-28_21814	6	Epithelial proliferative
Composite-TMA-28_21818	13	Other immune
Composite-TMA-28_21819	13	Other immune
Composite-TMA-28_21827	6	Epithelial proliferative
Composite-TMA-28_21828	6	Epithelial proliferative
Composite-TMA-28_21829	6	Epithelial proliferative
Composite-TMA-28_21835	6	Epithelial proliferative
Composite-TMA-28_21836	6	Epithelial proliferative
Composite-TMA-28_21838	15	Unclear
Composite-TMA-28_21839	6	Epithelial proliferative
Composite-TMA-28_2184	6	Epithelial proliferative
Composite-TMA-28_21840	6	Epithelial proliferative
Composite-TMA-28_21844	6	Epithelial proliferative
Composite-TMA-28_21845	13	Other immune
Composite-TMA-28_21846	6	Epithelial proliferative
Composite-TMA-28_21849	6	Epithelial proliferative
Composite-TMA-28_21850	6	Epithelial proliferative
Composite-TMA-28_21859	6	Epithelial proliferative
Composite-TMA-28_21863	6	Epithelial proliferative
Composite-TMA-28_21865	6	Epithelial proliferative
Composite-TMA-28_21875	13	Other immune
Composite-TMA-28_21876	13	Other immune
Composite-TMA-28_21878	6	Epithelial proliferative
Composite-TMA-28_21884	13	Other immune
Composite-TMA-28_21886	6	Epithelial proliferative
Composite-TMA-28_21891	13	Other immune
Composite-TMA-28_21892	6	Epithelial proliferative
Composite-TMA-28_21893	6	Epithelial proliferative
Composite-TMA-28_21897	6	Epithelial proliferative
Composite-TMA-28_2190	6	Epithelial proliferative
Composite-TMA-28_21900	6	Epithelial proliferative
Composite-TMA-28_21903	13	Other immune
Composite-TMA-28_21906	6	Epithelial proliferative
Composite-TMA-28_21908	13	Other immune
Composite-TMA-28_21910	6	Epithelial proliferative
Composite-TMA-28_21919	13	Other immune
Composite-TMA-28_2192	6	Epithelial proliferative
Composite-TMA-28_21921	6	Epithelial proliferative
Composite-TMA-28_21922	6	Epithelial proliferative
Composite-TMA-28_21923	6	Epithelial proliferative
Composite-TMA-28_21927	13	Other immune
Composite-TMA-28_21928	6	Epithelial proliferative
Composite-TMA-28_21930	6	Epithelial proliferative
Composite-TMA-28_21936	6	Epithelial proliferative
Composite-TMA-28_21937	6	Epithelial proliferative
Composite-TMA-28_21947	13	Other immune
Composite-TMA-28_21948	6	Epithelial proliferative
Composite-TMA-28_21949	13	Other immune
Composite-TMA-28_21950	6	Epithelial proliferative
Composite-TMA-28_21953	6	Epithelial proliferative
Composite-TMA-28_21954	6	Epithelial proliferative
Composite-TMA-28_21955	6	Epithelial proliferative
Composite-TMA-28_21962	6	Epithelial proliferative
Composite-TMA-28_21966	6	Epithelial proliferative
Composite-TMA-28_21967	6	Epithelial proliferative
Composite-TMA-28_2197	6	Epithelial proliferative
Composite-TMA-28_21971	6	Epithelial proliferative
Composite-TMA-28_21973	6	Epithelial proliferative
Composite-TMA-28_21974	13	Other immune
Composite-TMA-28_21977	6	Epithelial proliferative
Composite-TMA-28_21978	13	Other immune
Composite-TMA-28_21979	13	Other immune
Composite-TMA-28_21982	6	Epithelial proliferative
Composite-TMA-28_21986	6	Epithelial proliferative
Composite-TMA-28_21996	6	Epithelial proliferative
Composite-TMA-28_21997	6	Epithelial proliferative
Composite-TMA-28_21998	6	Epithelial proliferative
Composite-TMA-28_220	6	Epithelial proliferative
Composite-TMA-28_2200	6	Epithelial proliferative
Composite-TMA-28_22000	6	Epithelial proliferative
Composite-TMA-28_22002	6	Epithelial proliferative
Composite-TMA-28_22005	6	Epithelial proliferative
Composite-TMA-28_22006	6	Epithelial proliferative
Composite-TMA-28_22009	13	Other immune
Composite-TMA-28_22012	6	Epithelial proliferative
Composite-TMA-28_22020	6	Epithelial proliferative
Composite-TMA-28_22022	6	Epithelial proliferative
Composite-TMA-28_22023	6	Epithelial proliferative
Composite-TMA-28_22025	6	Epithelial proliferative
Composite-TMA-28_22026	6	Epithelial proliferative
Composite-TMA-28_22027	6	Epithelial proliferative
Composite-TMA-28_22028	6	Epithelial proliferative
Composite-TMA-28_22029	6	Epithelial proliferative
Composite-TMA-28_22030	6	Epithelial proliferative
Composite-TMA-28_22031	13	Other immune
Composite-TMA-28_22035	6	Epithelial proliferative
Composite-TMA-28_22037	6	Epithelial proliferative
Composite-TMA-28_2204	6	Epithelial proliferative
Composite-TMA-28_22043	6	Epithelial proliferative
Composite-TMA-28_22047	6	Epithelial proliferative
Composite-TMA-28_22048	6	Epithelial proliferative
Composite-TMA-28_22049	6	Epithelial proliferative
Composite-TMA-28_22056	6	Epithelial proliferative
Composite-TMA-28_22057	6	Epithelial proliferative
Composite-TMA-28_22058	6	Epithelial proliferative
Composite-TMA-28_22059	6	Epithelial proliferative
Composite-TMA-28_22065	6	Epithelial proliferative
Composite-TMA-28_22068	6	Epithelial proliferative
Composite-TMA-28_22069	6	Epithelial proliferative
Composite-TMA-28_22072	13	Other immune
Composite-TMA-28_22078	6	Epithelial proliferative
Composite-TMA-28_2208	6	Epithelial proliferative
Composite-TMA-28_22083	6	Epithelial proliferative
Composite-TMA-28_22086	6	Epithelial proliferative
Composite-TMA-28_22089	6	Epithelial proliferative
Composite-TMA-28_22097	6	Epithelial proliferative
Composite-TMA-28_22098	6	Epithelial proliferative
Composite-TMA-28_22099	13	Other immune
Composite-TMA-28_22102	6	Epithelial proliferative
Composite-TMA-28_22103	6	Epithelial proliferative
Composite-TMA-28_22111	13	Other immune
Composite-TMA-28_22112	6	Epithelial proliferative
Composite-TMA-28_22113	6	Epithelial proliferative
Composite-TMA-28_22115	6	Epithelial proliferative
Composite-TMA-28_22118	13	Other immune
Composite-TMA-28_22121	6	Epithelial proliferative
Composite-TMA-28_22123	6	Epithelial proliferative
Composite-TMA-28_22124	6	Epithelial proliferative
Composite-TMA-28_22127	6	Epithelial proliferative
Composite-TMA-28_22128	6	Epithelial proliferative
Composite-TMA-28_22129	6	Epithelial proliferative
Composite-TMA-28_22130	6	Epithelial proliferative
Composite-TMA-28_22136	13	Other immune
Composite-TMA-28_22137	6	Epithelial proliferative
Composite-TMA-28_22139	6	Epithelial proliferative
Composite-TMA-28_2214	6	Epithelial proliferative
Composite-TMA-28_22140	6	Epithelial proliferative
Composite-TMA-28_22142	6	Epithelial proliferative
Composite-TMA-28_22143	6	Epithelial proliferative
Composite-TMA-28_22146	13	Other immune
Composite-TMA-28_22147	13	Other immune
Composite-TMA-28_2215	6	Epithelial proliferative
Composite-TMA-28_22156	6	Epithelial proliferative
Composite-TMA-28_22166	6	Epithelial proliferative
Composite-TMA-28_22168	6	Epithelial proliferative
Composite-TMA-28_22169	6	Epithelial proliferative
Composite-TMA-28_22173	6	Epithelial proliferative
Composite-TMA-28_22174	6	Epithelial proliferative
Composite-TMA-28_2218	20	Stromal
Composite-TMA-28_22180	6	Epithelial proliferative
Composite-TMA-28_22181	0	Other immune
Composite-TMA-28_22182	6	Epithelial proliferative
Composite-TMA-28_22186	6	Epithelial proliferative
Composite-TMA-28_22189	13	Other immune
Composite-TMA-28_22190	6	Epithelial proliferative
Composite-TMA-28_22193	13	Other immune
Composite-TMA-28_22196	13	Other immune
Composite-TMA-28_22200	6	Epithelial proliferative
Composite-TMA-28_22204	13	Other immune
Composite-TMA-28_22209	6	Epithelial proliferative
Composite-TMA-28_22210	6	Epithelial proliferative
Composite-TMA-28_22211	6	Epithelial proliferative
Composite-TMA-28_22216	6	Epithelial proliferative
Composite-TMA-28_2222	13	Other immune
Composite-TMA-28_22221	6	Epithelial proliferative
Composite-TMA-28_22223	6	Epithelial proliferative
Composite-TMA-28_22224	6	Epithelial proliferative
Composite-TMA-28_22225	6	Epithelial proliferative
Composite-TMA-28_22227	13	Other immune
Composite-TMA-28_22232	6	Epithelial proliferative
Composite-TMA-28_22233	6	Epithelial proliferative
Composite-TMA-28_22235	6	Epithelial proliferative
Composite-TMA-28_22241	6	Epithelial proliferative
Composite-TMA-28_22243	6	Epithelial proliferative
Composite-TMA-28_22248	6	Epithelial proliferative
Composite-TMA-28_22249	6	Epithelial proliferative
Composite-TMA-28_2225	20	Stromal
Composite-TMA-28_22250	6	Epithelial proliferative
Composite-TMA-28_22251	6	Epithelial proliferative
Composite-TMA-28_22257	6	Epithelial proliferative
Composite-TMA-28_22259	6	Epithelial proliferative
Composite-TMA-28_22260	6	Epithelial proliferative
Composite-TMA-28_22264	6	Epithelial proliferative
